source_record,source_table,source_table_doi,source_location,description,observable_kind,eta_range,multiplicity_selection,pt_selection,extrapolated,row_index,pt_low_gev,pt_high_gev,pt_center_gev,yield_value,stat_error,sys_error_minus,sys_error_plus,sys_error,total_error,fit_ready,manuscript_bin,mapping_status
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,5,0.35,0.4,0.375,8.465,0.002214,,,,0.002214,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,5,0.35,0.4,0.375,12.88,0.003883,,,,0.003883,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,5,0.35,0.4,0.375,17.02,0.00646,,,,0.00646,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,5,0.35,0.4,0.375,21.0,0.01073,,,,0.01073,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,5,0.35,0.4,0.375,24.79,0.01804,,,,0.01804,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,5,0.35,0.4,0.375,28.53,0.03088,,,,0.03088,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,5,0.35,0.4,0.375,32.03,0.05375,,,,0.05375,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,5,0.35,0.4,0.375,36.4,0.08335,,,,0.08335,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,6,0.4,0.45,0.42500000000000004,2.768,0.0008404,,,,0.0008404,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,6,0.4,0.45,0.42500000000000004,7.468,0.002067,,,,0.002067,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,6,0.4,0.45,0.42500000000000004,11.46,0.003642,,,,0.003642,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,6,0.4,0.45,0.42500000000000004,15.23,0.006074,,,,0.006074,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,6,0.4,0.45,0.42500000000000004,18.85,0.01011,,,,0.01011,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,6,0.4,0.45,0.42500000000000004,22.35,0.01702,,,,0.01702,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,6,0.4,0.45,0.42500000000000004,25.7,0.02913,,,,0.02913,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,6,0.4,0.45,0.42500000000000004,29.09,0.05093,,,,0.05093,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,6,0.4,0.45,0.42500000000000004,33.07,0.07898,,,,0.07898,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,7,0.45,0.5,0.475,2.386,0.0007915,,,,0.0007915,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,7,0.45,0.5,0.475,6.538,0.001967,,,,0.001967,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,7,0.45,0.5,0.475,10.15,0.003486,,,,0.003486,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,7,0.45,0.5,0.475,13.56,0.00583,,,,0.00583,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,7,0.45,0.5,0.475,16.87,0.009726,,,,0.009726,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,7,0.45,0.5,0.475,20.08,0.01641,,,,0.01641,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,7,0.45,0.5,0.475,23.15,0.02813,,,,0.02813,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,7,0.45,0.5,0.475,26.17,0.04913,,,,0.04913,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,7,0.45,0.5,0.475,29.85,0.07633,,,,0.07633,True,101-125,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,21-30,,False,8,0.5,0.55,0.525,2.048,0.0007552,,,,0.0007552,True,21-30,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,31-40,,False,8,0.5,0.55,0.525,5.713,0.001894,,,,0.001894,True,31-40,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,41-50,,False,8,0.5,0.55,0.525,8.979,0.003377,,,,0.003377,True,41-50,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,51-60,,False,8,0.5,0.55,0.525,12.09,0.00567,,,,0.00567,True,51-60,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,61-70,,False,8,0.5,0.55,0.525,15.12,0.009483,,,,0.009483,True,61-70,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,71-80,,False,8,0.5,0.55,0.525,18.07,0.01604,,,,0.01604,True,71-80,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,81-90,,False,8,0.5,0.55,0.525,20.83,0.02748,,,,0.02748,True,81-90,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,91-100,,False,8,0.5,0.55,0.525,23.66,0.04812,,,,0.04812,True,91-100,matched_to_manuscript_bin
ins1735345,Table 2,10.17182/hepdata.91996.v2/t2,Data from figure 2,Transverse momentum spectra as a function of the event multiplicity for pp collisions at 5.02 TeV. Event multiplicity is estimated with the number of SPD tracklets. Uncorrelated systematic uncertainties are the multiplicity dependent systematic uncertainties.,pt_spectrum,,101-125,,False,8,0.5,0.55,0.525,27.07,0.07486,,,,0.07486,True,101-125,matched_to_manuscript_bin
